dependency_category,index,link_str,project,option_name,option_value,option_type,option_file,option_technology,dependent_option_name,dependent_option_value,dependent_option_type,dependent_option_file,dependent_option_technology,config_type,rating,final_rating,final_category,sub_category,explanation
value-equality,159,mall-swarm::::mall-admin/src/main/resources/application.yml::::spring.redis.port::::6379 <-> mall-swarm::::mall-portal/src/main/resources/application.yml::::spring.redis.port::::6379,mall-swarm,spring.redis.port,6379,ConfigType.PORT,mall-admin/src/main/resources/application.yml,spring,spring.redis.port,6379,ConfigType.PORT,mall-portal/src/main/resources/application.yml,spring,correct,Borderline,False,Port,Port,unless explicitly stated that both modules share datasource false
value-equality,365,pig::::docker-compose.yml::::services::::pig-upms::::hostname::::pig-upms <-> pig::::pig-upms/pig-upms-api/pom.xml::::project::::parent_pig-upms::::artifactId::::pig-upms,pig,services.pig-upms.hostname,pig-upms,ConfigType.NAME,docker-compose.yml,docker-compose,project.parent_pig-upms.artifactId,pig-upms,ConfigType.NAME,pig-upms/pig-upms-api/pom.xml,maven,correct,FALSE,False,Generic Names,Names,different options that are not related
value-equality,38,apollo::::apollo-build-sql-converter/pom.xml::::project::::profiles::::profile_sql-converter::::build::::plugins::::plugin_exec-maven-plugin::::groupId::::org.codehaus.mojo <-> apollo::::pom.xml::::project::::build::::pluginManagement::::plugins::::plugin_cobertura-maven-plugin::::groupId::::org.codehaus.mojo,apollo,project.profiles.profile_sql-converter.build.plugins.plugin_exec-maven-plugin.groupId,org.codehaus.mojo,ConfigType.NAME,apollo-build-sql-converter/pom.xml,maven,project.build.pluginManagement.plugins.plugin_cobertura-maven-plugin.groupId,org.codehaus.mojo,ConfigType.NAME,pom.xml,maven,correct,Borderline,False,Libraries,Maven Plugin,different options that are not related
value-equality,295,music-website::::music-client/package.json::::private::::True <-> music-website::::music-client/tsconfig.json::::compilerOptions::::forceConsistentCasingInFileNames::::True,music-website,private,TRUE,ConfigType.BOOLEAN,music-client/package.json,nodejs,compilerOptions.forceConsistentCasingInFileNames,TRUE,ConfigType.PATH,music-client/tsconfig.json,tsconfig,partially,FALSE,False,Boolean,Boolean,different options that are not related
value-equality,157,mall-swarm::::mall-gateway/pom.xml::::project::::dependencies::::dependency_mall-common::::groupId::::com.macro.mall <-> mall-swarm::::mall-search/pom.xml::::project::::groupId::::com.macro.mall,mall-swarm,project.dependencies.dependency_mall-common.groupId,com.macro.mall,ConfigType.NAME,mall-gateway/pom.xml,maven,project.groupId,com.macro.mall,ConfigType.NAME,mall-search/pom.xml,maven,correct,Borderline,False,Multi-Maven-Modules,Project Inheritance,"modules specify their own groupID, whenever the module is used (inheritance, dependency, etc) the groupID of the specific modules has to be used as groupID"
value-equality,248,mall::::mall-admin/src/main/resources/application-dev.yml::::logging.level.root::::info <-> mall::::mall-portal/src/main/resources/application-prod.yml::::logging.level.root::::info,mall,logging.level.root,info,ConfigType.UNKNOWN,mall-admin/src/main/resources/application-dev.yml,spring,logging.level.root,info,ConfigType.UNKNOWN,mall-portal/src/main/resources/application-prod.yml,spring,correct,FALSE,False,Others,Logging Level,logging levels can be different 
value-equality,221,mall::::mall-admin/src/main/resources/application-dev.yml::::spring.datasource.druid.min-idle::::10 <-> mall::::mall-admin/src/main/resources/application.yml::::aliyun.oss.maxSize::::10,mall,spring.datasource.druid.min-idle,10,ConfigType.VERSION_NUMBER,mall-admin/src/main/resources/application-dev.yml,spring,aliyun.oss.maxSize,10,ConfigType.NUMBER,mall-admin/src/main/resources/application.yml,spring,partially,FALSE,False,Integers,Number,different options that are not related
value-equality,80,jetlinks-community::::jetlinks-components/gateway-component/pom.xml::::project::::parent_jetlinks-components::::version::::version:2.2.0-SNAPSHOT <-> jetlinks-community::::jetlinks-components/notify-component/notify-email/pom.xml::::project::::parent_notify-component::::version::::version:2.2.0-SNAPSHOT,jetlinks-community,project.parent_jetlinks-components.version,version:2.2.0-SNAPSHOT,ConfigType.VERSION_NUMBER,jetlinks-components/gateway-component/pom.xml,maven,project.parent_notify-component.version,version:2.2.0-SNAPSHOT,ConfigType.VERSION_NUMBER,jetlinks-components/notify-component/notify-email/pom.xml,maven,correct,Borderline,True,Multi-Maven-Modules,Project Inheritance,child POM inherits version from parent POM
value-equality,29,apollo::::apollo-adminservice/src/test/resources/application.properties::::spring.jpa.properties.hibernate.globally_quoted_identifiers::::false <-> apollo::::apollo-portal/src/test/resources/application.properties::::spring.cloud.zookeeper.enabled::::false,apollo,spring.jpa.properties.hibernate.globally_quoted_identifiers,FALSE,ConfigType.ID,apollo-adminservice/src/test/resources/application.properties,spring,spring.cloud.zookeeper.enabled,FALSE,ConfigType.BOOLEAN,apollo-portal/src/test/resources/application.properties,spring,correct,FALSE,False,Boolean,Boolean,different options that are not related
value-equality,87,jetlinks-community::::jetlinks-components/notify-component/notify-voice/pom.xml::::project::::parent_notify-component::::version::::version:2.2.0-SNAPSHOT <-> jetlinks-community::::jetlinks-manager/notify-manager/pom.xml::::project::::parent_jetlinks-manager::::version::::version:2.2.0-SNAPSHOT,jetlinks-community,project.parent_notify-component.version,version:2.2.0-SNAPSHOT,ConfigType.VERSION_NUMBER,jetlinks-components/notify-component/notify-voice/pom.xml,maven,project.parent_jetlinks-manager.version,version:2.2.0-SNAPSHOT,ConfigType.VERSION_NUMBER,jetlinks-manager/notify-manager/pom.xml,maven,correct,Borderline,True,Multi-Maven-Modules,Project Inheritance,"child POM inherit from parent POM, intended to be consistent"
value-equality,178,mall-swarm::::mall-portal/pom.xml::::project::::dependencies::::dependency_mall-mbg::::groupId::::com.macro.mall <-> mall-swarm::::pom.xml::::project::::dependencyManagement::::dependencies::::dependency_mall-mbg::::groupId::::com.macro.mall,mall-swarm,project.dependencies.dependency_mall-mbg.groupId,com.macro.mall,ConfigType.NAME,mall-portal/pom.xml,maven,project.dependencyManagement.dependencies.dependency_mall-mbg.groupId,com.macro.mall,ConfigType.NAME,pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency same artifactID
value-equality,297,music-website::::music-client/tsconfig.json::::compilerOptions::::esModuleInterop::::True <-> music-website::::music-server/src/main/resources/application.yml::::spring.mail.properties.mail.smtp.starttls.enable::::True,music-website,compilerOptions.esModuleInterop,TRUE,ConfigType.BOOLEAN,music-client/tsconfig.json,tsconfig,spring.mail.properties.mail.smtp.starttls.enable,TRUE,ConfigType.BOOLEAN,music-server/src/main/resources/application.yml,spring,correct,FALSE,False,Boolean,Boolean,different options that are not related
value-equality,192,mall-swarm::::mall-gateway/pom.xml::::project::::parent_mall-swarm::::version::::version:1.0-SNAPSHOT <-> mall-swarm::::mall-portal/pom.xml::::project::::version::::version:1.0-SNAPSHOT,mall-swarm,project.parent_mall-swarm.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-gateway/pom.xml,maven,project.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-portal/pom.xml,maven,cor,Borderline,False,Version Numbers,Project Version,"submodules can have different versions, for consistency should be equal"
value-equality,243,mall::::mall-demo/pom.xml::::project::::groupId::::com.macro.mall <-> mall::::mall-mbg/pom.xml::::project::::parent_mall::::groupId::::com.macro.mall,mall,project.groupId,com.macro.mall,ConfigType.NAME,mall-demo/pom.xml,maven,project.parent_mall.groupId,com.macro.mall,ConfigType.NAME,mall-mbg/pom.xml,maven,correct,FALSE,False,Multi-Maven-Modules,Project Inheritance,"modules specify their own groupID, whenever the module is used (inheritance, dependency, etc) the groupID of the specific modules has to be used as groupID"
value-equality,390,pig::::pig-common/pig-common-bom/pom.xml::::project::::dependencyManagement::::dependencies::::dependency_pig-common-security::::groupId::::com.pig4cloud <-> pig::::pig-visual/pig-quartz/pom.xml::::project::::dependencies::::dependency_pig-common-security::::groupId::::com.pig4cloud,pig,project.dependencyManagement.dependencies.dependency_pig-common-security.groupId,com.pig4cloud,ConfigType.NAME,pig-common/pig-common-bom/pom.xml,maven,project.dependencies.dependency_pig-common-security.groupId,com.pig4cloud,ConfigType.NAME,pig-visual/pig-quartz/pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same submodule as dependency live under same groupID
value-equality,359,pig::::pig-common/pig-common-bom/pom.xml::::project::::properties::::maven.compiler.source::::17 <-> pig::::pom.xml::::project::::properties::::maven.compiler.source::::17,pig,project.properties.maven.compiler.source,17,ConfigType.VERSION_NUMBER,pig-common/pig-common-bom/pom.xml,maven,project.properties.maven.compiler.source,17,ConfigType.VERSION_NUMBER,pom.xml,maven,correct,Borderline,True,Version Numbers,JAVA Version,compiler version needs to be consistent
value-equality,283,music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-devtools::::groupId::::org.springframework.boot <-> music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-mail::::groupId::::org.springframework.boot,music-website,project.dependencies.dependency_spring-boot-devtools.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-mail.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,correct,FALSE,False,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,79,jetlinks-community::::jetlinks-manager/device-manager/pom.xml::::project::::dependencies::::dependency_script-component::::groupId::::org.jetlinks.community <-> jetlinks-community::::jetlinks-manager/network-manager/pom.xml::::project::::dependencies::::dependency_protocol-component::::groupId::::org.jetlinks.community,jetlinks-community,project.dependencies.dependency_script-component.groupId,org.jetlinks.community,ConfigType.NAME,jetlinks-manager/device-manager/pom.xml,maven,project.dependencies.dependency_protocol-component.groupId,org.jetlinks.community,ConfigType.NAME,jetlinks-manager/network-manager/pom.xml,maven,correct,FALSE,False,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,123,litemall::::litemall-admin/package.json::::dependencies::::js-cookie::::js-cookie:2.2.0 <-> litemall::::litemall-vue/package.json::::dependencies::::js-cookie::::js-cookie:2.2.0,litemall,dependencies.js-cookie,js-cookie:2.2.0,ConfigType.VERSION_NUMBER,litemall-admin/package.json,nodejs,dependencies.js-cookie,js-cookie:2.2.0,ConfigType.VERSION_NUMBER,litemall-vue/package.json,nodejs,correct,Borderline,False,Version Numbers,Library,"modules can import different versions of the same depndency, unless explicitly stateted identical version are likely coincidental, if explicitly stated should be consistent to avoid version inconsistencies across modules"
value-equality,315,piggymetrics::::pom.xml::::project::::modules::::module::::turbine-stream-service <-> piggymetrics::::turbine-stream-service/pom.xml::::project::::artifactId::::turbine-stream-service,piggymetrics,project.modules.module,turbine-stream-service,ConfigType.NAME,pom.xml,maven,project.artifactId,turbine-stream-service,ConfigType.NAME,turbine-stream-service/pom.xml,maven,correct,TRUE,True,Multi-Maven-Modules,Project Aggregation,"project aggregation, module specified with artifactID"
value-equality,196,mall-swarm::::mall-auth/pom.xml::::project::::groupId::::com.macro.mall <-> mall-swarm::::mall-gateway/pom.xml::::project::::dependencies::::dependency_mall-common::::groupId::::com.macro.mall,mall-swarm,project.groupId,com.macro.mall,ConfigType.NAME,mall-auth/pom.xml,maven,project.dependencies.dependency_mall-common.groupId,com.macro.mall,ConfigType.NAME,mall-gateway/pom.xml,maven,correct,Borderline,False,Multi-Maven-Modules,Project Inheritance,"modules specify their own groupID, whenever the module is used (inheritance, dependency, etc) the groupID of the specific modules has to be used as groupID"
value-equality,95,jetlinks-community::::jetlinks-components/script-component/pom.xml::::project::::parent_jetlinks-components::::groupId::::org.jetlinks.community <-> jetlinks-community::::jetlinks-components/things-component/pom.xml::::project::::dependencies::::dependency_common-component::::groupId::::org.jetlinks.community,jetlinks-community,project.parent_jetlinks-components.groupId,org.jetlinks.community,ConfigType.NAME,jetlinks-components/script-component/pom.xml,maven,project.dependencies.dependency_common-component.groupId,org.jetlinks.community,ConfigType.NAME,jetlinks-components/things-component/pom.xml,maven,correct,FALSE,True,Multi-Maven-Modules,Project Inheritance,"modules do not specify their own groupID but inherit it from the parent module, whenever the module is used (inheritance, dependency, etc) the groupID has to be the same"
value-equality,125,litemall::::litemall-admin-api/src/main/resources/application.yml::::logging.level.org.linlinjava.litemall::::ERROR <-> litemall::::litemall-db/src/main/resources/application.yml::::logging.level.org.mybatis::::ERROR,litemall,logging.level.org.linlinjava.litemall,ERROR,ConfigType.UNKNOWN,litemall-admin-api/src/main/resources/application.yml,spring,logging.level.org.mybatis,ERROR,ConfigType.UNKNOWN,litemall-db/src/main/resources/application.yml,spring,correct,FALSE,False,Others,Logging Level,logging levels can be different 
